permit_id,permit_number,type,zone_id,equipment_id,worker_id,status,start_time,end_time,hazards,controls
PRM-1034,P-21033,HEIGHTS,Z-3,EQ-GS-6,W-61,COMPLETED,2026-07-07T17:01:13.789862,2026-07-07T18:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1035,P-21034,CONFINED_SPACE,Z-8,EQ-WH-3,W-188,COMPLETED,2026-07-04T20:01:13.789862,2026-07-04T22:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1036,P-21035,ELECTRICAL_ISOLATION,Z-1,EQ-COB-4,W-43,COMPLETED,2026-07-03T11:41:13.789862,2026-07-03T12:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1037,P-21036,HEIGHTS,Z-7,EQ-RMH-7,W-192,COMPLETED,2026-07-06T02:56:13.789862,2026-07-06T04:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1038,P-21037,CONFINED_SPACE,Z-9,EQ-UA-3,W-122,COMPLETED,2026-07-07T05:41:13.789862,2026-07-07T07:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1039,P-21038,EXCAVATION,Z-3,EQ-GS-4,W-74,COMPLETED,2026-07-08T00:26:13.789862,2026-07-08T00:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1040,P-21039,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-5,W-25,COMPLETED,2026-07-09T09:01:13.789862,2026-07-09T09:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1041,P-21040,HEIGHTS,Z-6,EQ-CS-3,W-86,COMPLETED,2026-07-10T12:26:13.789862,2026-07-10T13:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1042,P-21041,HOT_WORK,Z-5,EQ-MW-4,W-101,COMPLETED,2026-07-05T11:11:13.789862,2026-07-05T13:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1043,P-21042,EXCAVATION,Z-4,EQ-BH-2,W-87,COMPLETED,2026-07-04T14:36:13.789862,2026-07-04T16:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1044,P-21043,EXCAVATION,Z-6,EQ-CS-1,W-213,COMPLETED,2026-07-01T23:41:13.789862,2026-07-02T00:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1045,P-21044,HEIGHTS,Z-1,EQ-COB-6,W-27,COMPLETED,2026-07-03T05:26:13.789862,2026-07-03T07:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1046,P-21045,ELECTRICAL_ISOLATION,Z-8,EQ-WH-2,W-65,COMPLETED,2026-07-04T22:56:13.789862,2026-07-05T00:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1047,P-21046,HOT_WORK,Z-1,EQ-COB-5,W-15,COMPLETED,2026-07-10T15:31:13.789862,2026-07-10T16:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1048,P-21047,EXCAVATION,Z-4,EQ-BH-1,W-182,COMPLETED,2026-07-10T21:51:13.789862,2026-07-10T22:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1049,P-21048,EXCAVATION,Z-2,EQ-BF-5,W-169,COMPLETED,2026-07-03T16:26:13.789862,2026-07-03T17:56:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1050,P-21049,HOT_WORK,Z-3,EQ-GS-3,W-65,COMPLETED,2026-07-11T17:31:13.789862,2026-07-11T18:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1051,P-21050,HOT_WORK,Z-8,EQ-WH-3,W-237,COMPLETED,2026-07-10T22:06:13.789862,2026-07-10T23:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1052,P-21051,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-1,W-200,COMPLETED,2026-07-05T11:56:13.789862,2026-07-05T12:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1053,P-21052,HOT_WORK,Z-5,EQ-MW-1,W-86,COMPLETED,2026-07-07T06:41:13.789862,2026-07-07T08:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1054,P-21053,ELECTRICAL_ISOLATION,Z-5,EQ-MW-4,W-18,COMPLETED,2026-07-04T08:46:13.789862,2026-07-04T10:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1055,P-21054,EXCAVATION,Z-4,EQ-BH-4,W-166,COMPLETED,2026-07-07T10:06:13.789862,2026-07-07T11:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1056,P-21055,CONFINED_SPACE,Z-2,EQ-BF-5,W-56,COMPLETED,2026-07-09T12:36:13.789862,2026-07-09T14:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1057,P-21056,HEIGHTS,Z-2,EQ-BF-1,W-9,COMPLETED,2026-07-05T12:26:13.789862,2026-07-05T13:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1058,P-21057,EXCAVATION,Z-2,EQ-BF-4,W-5,COMPLETED,2026-07-05T09:36:13.789862,2026-07-05T11:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1059,P-21058,HOT_WORK,Z-3,EQ-GS-2,W-69,COMPLETED,2026-07-02T08:56:13.789862,2026-07-02T10:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1060,P-21059,HEIGHTS,Z-6,EQ-CS-4,W-132,COMPLETED,2026-07-10T00:11:13.789862,2026-07-10T00:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1061,P-21060,HEIGHTS,Z-8,EQ-WH-2,W-139,COMPLETED,2026-07-07T13:56:13.789862,2026-07-07T14:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1062,P-21061,HEIGHTS,Z-1,EQ-COB-5,W-32,COMPLETED,2026-07-11T15:21:13.789862,2026-07-11T17:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1063,P-21062,ELECTRICAL_ISOLATION,Z-9,EQ-UA-1,W-103,COMPLETED,2026-07-06T13:51:13.789862,2026-07-06T15:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1064,P-21063,ELECTRICAL_ISOLATION,Z-2,EQ-BF-4,W-21,COMPLETED,2026-07-09T10:31:13.789862,2026-07-09T11:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1065,P-21064,CONFINED_SPACE,Z-5,EQ-MW-4,W-11,COMPLETED,2026-07-04T08:21:13.789862,2026-07-04T10:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1066,P-21065,ELECTRICAL_ISOLATION,Z-4,EQ-BH-1,W-230,COMPLETED,2026-07-11T17:36:13.789862,2026-07-11T19:06:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1067,P-21066,HEIGHTS,Z-6,EQ-CS-2,W-189,COMPLETED,2026-07-03T01:01:13.789862,2026-07-03T02:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1068,P-21067,HOT_WORK,Z-3,EQ-GS-5,W-185,COMPLETED,2026-07-04T13:56:13.789862,2026-07-04T14:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1069,P-21068,HEIGHTS,Z-4,EQ-BH-5,W-203,COMPLETED,2026-07-07T08:46:13.789862,2026-07-07T09:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1070,P-21069,HEIGHTS,Z-5,EQ-MW-1,W-248,COMPLETED,2026-07-09T10:21:13.789862,2026-07-09T12:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1071,P-21070,ELECTRICAL_ISOLATION,Z-1,EQ-COB-6,W-202,COMPLETED,2026-07-02T15:11:13.789862,2026-07-02T16:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1072,P-21071,HEIGHTS,Z-1,EQ-COB-6,W-207,COMPLETED,2026-07-03T12:26:13.789862,2026-07-03T13:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1073,P-21072,HEIGHTS,Z-9,EQ-UA-6,W-39,COMPLETED,2026-07-11T11:31:13.789862,2026-07-11T13:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1074,P-21073,CONFINED_SPACE,Z-10,EQ-CR-2,W-189,COMPLETED,2026-07-02T20:41:13.789862,2026-07-02T21:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1075,P-21074,HOT_WORK,Z-8,EQ-WH-6,W-63,COMPLETED,2026-07-08T12:56:13.789862,2026-07-08T13:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1076,P-21075,HOT_WORK,Z-3,EQ-GS-3,W-232,COMPLETED,2026-07-04T06:51:13.789862,2026-07-04T07:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1077,P-21076,HEIGHTS,Z-2,EQ-BF-5,W-214,COMPLETED,2026-07-10T12:41:13.789862,2026-07-10T13:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1078,P-21077,HOT_WORK,Z-2,EQ-BF-5,W-153,COMPLETED,2026-07-03T11:01:13.789862,2026-07-03T12:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1079,P-21078,HOT_WORK,Z-4,EQ-BH-4,W-87,COMPLETED,2026-07-04T17:16:13.789862,2026-07-04T18:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1080,P-21079,HOT_WORK,Z-6,EQ-CS-2,W-140,COMPLETED,2026-07-11T13:36:13.789862,2026-07-11T15:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1081,P-21080,CONFINED_SPACE,Z-6,EQ-CS-3,W-45,COMPLETED,2026-07-02T11:36:13.789862,2026-07-02T13:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1082,P-21081,HOT_WORK,Z-2,EQ-BF-4,W-194,COMPLETED,2026-07-05T17:31:13.789862,2026-07-05T18:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1083,P-21082,ELECTRICAL_ISOLATION,Z-3,EQ-GS-2,W-113,COMPLETED,2026-07-09T16:56:13.789862,2026-07-09T17:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1084,P-21083,HOT_WORK,Z-10,EQ-CR-5,W-203,COMPLETED,2026-07-03T17:36:13.789862,2026-07-03T18:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1085,P-21084,CONFINED_SPACE,Z-7,EQ-RMH-1,W-21,COMPLETED,2026-07-02T01:26:13.789862,2026-07-02T03:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1086,P-21085,CONFINED_SPACE,Z-1,EQ-COB-3,W-228,COMPLETED,2026-07-03T02:31:13.789862,2026-07-03T04:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1087,P-21086,HEIGHTS,Z-7,EQ-RMH-2,W-53,COMPLETED,2026-07-11T16:21:13.789862,2026-07-11T17:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1088,P-21087,EXCAVATION,Z-5,EQ-MW-2,W-62,COMPLETED,2026-07-08T05:46:13.789862,2026-07-08T07:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1089,P-21088,HOT_WORK,Z-10,EQ-CR-4,W-184,COMPLETED,2026-07-10T07:36:13.789862,2026-07-10T08:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1090,P-21089,HOT_WORK,Z-10,EQ-CR-4,W-90,COMPLETED,2026-07-10T18:06:13.789862,2026-07-10T19:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1091,P-21090,EXCAVATION,Z-1,EQ-COB-5,W-31,COMPLETED,2026-07-05T04:31:13.789862,2026-07-05T05:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1092,P-21091,EXCAVATION,Z-2,EQ-BF-2,W-130,COMPLETED,2026-07-06T23:36:13.789862,2026-07-07T01:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1093,P-21092,CONFINED_SPACE,Z-8,EQ-WH-1,W-50,COMPLETED,2026-07-05T18:26:13.789862,2026-07-05T19:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1094,P-21093,HEIGHTS,Z-3,EQ-GS-6,W-41,COMPLETED,2026-07-08T21:51:13.789862,2026-07-08T22:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1095,P-21094,HOT_WORK,Z-1,EQ-COB-2,W-73,COMPLETED,2026-07-11T00:11:13.789862,2026-07-11T01:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1096,P-21095,ELECTRICAL_ISOLATION,Z-7,EQ-RMH-1,W-12,COMPLETED,2026-07-06T14:11:13.789862,2026-07-06T15:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1097,P-21096,EXCAVATION,Z-1,EQ-COB-1,W-202,COMPLETED,2026-07-04T08:06:13.789862,2026-07-04T09:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1098,P-21097,EXCAVATION,Z-8,EQ-WH-2,W-230,COMPLETED,2026-07-03T11:41:13.789862,2026-07-03T12:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1099,P-21098,EXCAVATION,Z-8,EQ-WH-2,W-108,COMPLETED,2026-07-10T01:56:13.789862,2026-07-10T03:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1100,P-21099,CONFINED_SPACE,Z-6,EQ-CS-1,W-59,COMPLETED,2026-07-03T09:41:13.789862,2026-07-03T11:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1101,P-21100,HEIGHTS,Z-4,EQ-BH-2,W-229,COMPLETED,2026-07-04T16:21:13.789862,2026-07-04T17:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1102,P-21101,HEIGHTS,Z-2,EQ-BF-4,W-14,COMPLETED,2026-07-10T03:46:13.789862,2026-07-10T05:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1103,P-21102,CONFINED_SPACE,Z-3,EQ-GS-4,W-46,COMPLETED,2026-07-10T12:06:13.789862,2026-07-10T13:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1104,P-21103,CONFINED_SPACE,Z-6,EQ-CS-3,W-162,COMPLETED,2026-07-08T08:16:13.789862,2026-07-08T09:16:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1105,P-21104,CONFINED_SPACE,Z-5,EQ-MW-6,W-9,COMPLETED,2026-07-06T14:41:13.789862,2026-07-06T15:31:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1106,P-21105,HOT_WORK,Z-10,EQ-CR-4,W-29,COMPLETED,2026-07-05T19:51:13.789862,2026-07-05T20:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1107,P-21106,HEIGHTS,Z-8,EQ-WH-3,W-57,COMPLETED,2026-07-04T06:31:13.789862,2026-07-04T07:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1108,P-21107,CONFINED_SPACE,Z-10,EQ-CR-5,W-148,COMPLETED,2026-07-10T21:51:13.789862,2026-07-10T22:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1109,P-21108,HOT_WORK,Z-4,EQ-BH-2,W-126,COMPLETED,2026-07-07T16:36:13.789862,2026-07-07T18:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1110,P-21109,HEIGHTS,Z-10,EQ-CR-4,W-4,COMPLETED,2026-07-08T10:01:13.789862,2026-07-08T11:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1111,P-21110,CONFINED_SPACE,Z-4,EQ-BH-2,W-149,COMPLETED,2026-07-06T11:46:13.789862,2026-07-06T13:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1112,P-21111,CONFINED_SPACE,Z-10,EQ-CR-1,W-107,COMPLETED,2026-07-09T23:51:13.789862,2026-07-10T00:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1113,P-21112,HEIGHTS,Z-1,EQ-COB-5,W-109,COMPLETED,2026-07-09T00:11:13.789862,2026-07-09T00:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1114,P-21113,HEIGHTS,Z-7,EQ-RMH-4,W-116,COMPLETED,2026-07-11T17:51:13.789862,2026-07-11T18:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1115,P-21114,HOT_WORK,Z-4,EQ-BH-4,W-178,COMPLETED,2026-07-09T18:41:13.789862,2026-07-09T19:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1116,P-21115,CONFINED_SPACE,Z-4,EQ-BH-1,W-62,COMPLETED,2026-07-06T22:26:13.789862,2026-07-06T23:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1117,P-21116,HEIGHTS,Z-1,EQ-COB-6,W-42,COMPLETED,2026-07-11T08:26:13.789862,2026-07-11T09:41:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1118,P-21117,EXCAVATION,Z-8,EQ-WH-4,W-250,COMPLETED,2026-07-10T03:16:13.789862,2026-07-10T03:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1119,P-21118,CONFINED_SPACE,Z-8,EQ-WH-3,W-203,COMPLETED,2026-07-07T14:26:13.789862,2026-07-07T15:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1120,P-21119,HOT_WORK,Z-8,EQ-WH-6,W-99,COMPLETED,2026-07-10T18:11:13.789862,2026-07-10T18:51:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1121,P-21120,EXCAVATION,Z-6,EQ-CS-3,W-110,COMPLETED,2026-07-02T07:11:13.789862,2026-07-02T08:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1122,P-21121,EXCAVATION,Z-10,EQ-CR-1,W-202,COMPLETED,2026-07-10T00:26:13.789862,2026-07-10T01:26:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1123,P-21122,ELECTRICAL_ISOLATION,Z-10,EQ-CR-3,W-243,COMPLETED,2026-07-02T14:46:13.789862,2026-07-02T16:36:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1124,P-21123,HOT_WORK,Z-1,EQ-COB-5,W-120,COMPLETED,2026-07-07T06:46:13.789862,2026-07-07T08:11:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1125,P-21124,ELECTRICAL_ISOLATION,Z-1,EQ-COB-5,W-166,COMPLETED,2026-07-07T01:06:13.789862,2026-07-07T02:01:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1126,P-21125,EXCAVATION,Z-2,EQ-BF-2,W-86,COMPLETED,2026-07-04T17:56:13.789862,2026-07-04T18:46:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1127,P-21126,HOT_WORK,Z-9,EQ-UA-7,W-189,COMPLETED,2026-07-11T01:36:13.789862,2026-07-11T03:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
PRM-1128,P-21127,CONFINED_SPACE,Z-10,EQ-CR-3,W-91,COMPLETED,2026-07-05T01:01:13.789862,2026-07-05T02:21:13.789862,"Gas ignition, toxic gas exposure, mechanical hazards","Continuous testing, extraction bypass, fire watch"
