maintenance_id,equipment_id,worker_id,type,description,status,scheduled_date,completed_date
MNT-2204,EQ-COB-2,W-35,EMERGENCY,Standard checks on Coke Oven Battery Steam Boiler 2.,OVERDUE,2026-07-06T12:46:13.789862,
MNT-2205,EQ-COB-7,W-56,PREVENTIVE,Standard checks on Coke Oven Battery Storage Tank 7.,COMPLETED,2026-07-04T17:51:13.789862,2026-07-04T19:51:13.789862
MNT-2206,EQ-GS-3,W-51,CORRECTIVE,Standard checks on Gas Storage Facility Extractor Fan 3.,OVERDUE,2026-07-05T10:36:13.789862,
MNT-2207,EQ-MW-6,W-18,CORRECTIVE,Standard checks on Maintenance Workshop Valve Block 6.,COMPLETED,2026-07-11T16:21:13.789862,2026-07-11T20:21:13.789862
MNT-2208,EQ-MW-1,W-239,CORRECTIVE,Standard checks on Maintenance Workshop Valve Block 1.,OVERDUE,2026-07-01T23:41:13.789862,
MNT-2209,EQ-BF-3,W-199,EMERGENCY,Standard checks on Blast Furnace Valve Block 3.,SCHEDULED,2026-07-08T15:21:13.789862,
MNT-2210,EQ-BH-5,W-193,PREVENTIVE,Standard checks on Boiler House Extractor Fan 5.,COMPLETED,2026-07-06T07:41:13.789862,2026-07-06T08:41:13.789862
MNT-2211,EQ-GS-6,W-165,PREVENTIVE,Standard checks on Gas Storage Facility Conveyor Belt 6.,COMPLETED,2026-07-07T02:26:13.789862,2026-07-07T03:26:13.789862
MNT-2212,EQ-CR-4,W-45,EMERGENCY,Standard checks on Control Room Hub Valve Block 4.,SCHEDULED,2026-07-05T02:51:13.789862,
MNT-2213,EQ-RMH-2,W-198,PREVENTIVE,Standard checks on Raw Material Handling Valve Block 2.,OVERDUE,2026-07-05T12:16:13.789862,
MNT-2214,EQ-GS-4,W-8,EMERGENCY,Standard checks on Gas Storage Facility Compressor 4.,OVERDUE,2026-07-04T22:01:13.789862,
MNT-2215,EQ-CR-5,W-244,EMERGENCY,Standard checks on Control Room Hub Extractor Fan 5.,COMPLETED,2026-07-03T17:01:13.789862,2026-07-03T19:01:13.789862
MNT-2216,EQ-BH-1,W-118,EMERGENCY,Standard checks on Boiler House Storage Tank 1.,SCHEDULED,2026-07-02T19:16:13.789862,
MNT-2217,EQ-UA-5,W-235,EMERGENCY,Standard checks on Utilities Area Extractor Fan 5.,COMPLETED,2026-07-02T01:41:13.789862,2026-07-02T05:41:13.789862
MNT-2218,EQ-BF-4,W-246,PREVENTIVE,Standard checks on Blast Furnace Conveyor Belt 4.,SCHEDULED,2026-07-04T03:51:13.789862,
MNT-2219,EQ-BH-1,W-14,EMERGENCY,Standard checks on Boiler House Storage Tank 1.,COMPLETED,2026-07-07T03:31:13.789862,2026-07-07T07:31:13.789862
MNT-2220,EQ-MW-4,W-235,EMERGENCY,Standard checks on Maintenance Workshop Preheater 4.,SCHEDULED,2026-07-05T12:26:13.789862,
MNT-2221,EQ-CS-1,W-187,EMERGENCY,Standard checks on Compressor Station Turbine Generator 1.,OVERDUE,2026-07-03T06:46:13.789862,
MNT-2222,EQ-RMH-7,W-177,CORRECTIVE,Standard checks on Raw Material Handling Turbine Generator 7.,OVERDUE,2026-07-08T21:06:13.789862,
MNT-2223,EQ-MW-4,W-28,PREVENTIVE,Standard checks on Maintenance Workshop Preheater 4.,SCHEDULED,2026-07-10T16:26:13.789862,
MNT-2224,EQ-GS-5,W-13,EMERGENCY,Standard checks on Gas Storage Facility Valve Block 5.,OVERDUE,2026-07-07T07:56:13.789862,
MNT-2225,EQ-RMH-1,W-59,PREVENTIVE,Standard checks on Raw Material Handling Storage Tank 1.,OVERDUE,2026-07-09T11:16:13.789862,
MNT-2226,EQ-UA-4,W-174,PREVENTIVE,Standard checks on Utilities Area Steam Boiler 4.,SCHEDULED,2026-07-08T12:11:13.789862,
MNT-2227,EQ-BH-4,W-130,CORRECTIVE,Standard checks on Boiler House Steam Boiler 4.,COMPLETED,2026-07-02T17:56:13.789862,2026-07-02T19:56:13.789862
MNT-2228,EQ-RMH-5,W-11,CORRECTIVE,Standard checks on Raw Material Handling Steam Boiler 5.,SCHEDULED,2026-07-10T03:41:13.789862,
MNT-2229,EQ-MW-2,W-101,EMERGENCY,Standard checks on Maintenance Workshop Conveyor Belt 2.,OVERDUE,2026-07-09T10:16:13.789862,
MNT-2230,EQ-GS-5,W-235,EMERGENCY,Standard checks on Gas Storage Facility Valve Block 5.,SCHEDULED,2026-07-09T01:11:13.789862,
MNT-2231,EQ-BF-3,W-243,PREVENTIVE,Standard checks on Blast Furnace Valve Block 3.,OVERDUE,2026-07-05T08:31:13.789862,
MNT-2232,EQ-RMH-7,W-49,PREVENTIVE,Standard checks on Raw Material Handling Turbine Generator 7.,SCHEDULED,2026-07-08T06:06:13.789862,
MNT-2233,EQ-UA-4,W-48,PREVENTIVE,Standard checks on Utilities Area Steam Boiler 4.,COMPLETED,2026-07-03T06:06:13.789862,2026-07-03T07:06:13.789862
MNT-2234,EQ-COB-4,W-31,EMERGENCY,Standard checks on Coke Oven Battery Extractor Fan 4.,OVERDUE,2026-07-09T09:16:13.789862,
MNT-2235,EQ-COB-3,W-61,EMERGENCY,Standard checks on Coke Oven Battery Compressor 3.,OVERDUE,2026-07-11T17:56:13.789862,
MNT-2236,EQ-RMH-2,W-107,CORRECTIVE,Standard checks on Raw Material Handling Valve Block 2.,COMPLETED,2026-07-10T13:41:13.789862,2026-07-10T14:41:13.789862
MNT-2237,EQ-CR-1,W-13,EMERGENCY,Standard checks on Control Room Hub Preheater 1.,OVERDUE,2026-07-08T17:31:13.789862,
MNT-2238,EQ-COB-3,W-205,CORRECTIVE,Standard checks on Coke Oven Battery Compressor 3.,COMPLETED,2026-07-10T18:51:13.789862,2026-07-10T20:51:13.789862
MNT-2239,EQ-COB-7,W-151,CORRECTIVE,Standard checks on Coke Oven Battery Storage Tank 7.,SCHEDULED,2026-07-10T15:31:13.789862,
MNT-2240,EQ-WH-4,W-91,CORRECTIVE,Standard checks on Warehouse Logistics Turbine Generator 4.,SCHEDULED,2026-07-04T08:51:13.789862,
MNT-2241,EQ-UA-1,W-227,PREVENTIVE,Standard checks on Utilities Area Conveyor Belt 1.,OVERDUE,2026-07-03T09:26:13.789862,
MNT-2242,EQ-BF-5,W-45,CORRECTIVE,Standard checks on Blast Furnace Turbine Generator 5.,OVERDUE,2026-07-03T20:36:13.789862,
MNT-2243,EQ-UA-1,W-66,PREVENTIVE,Standard checks on Utilities Area Conveyor Belt 1.,COMPLETED,2026-07-05T09:21:13.789862,2026-07-05T13:21:13.789862
MNT-2244,EQ-BF-4,W-6,PREVENTIVE,Standard checks on Blast Furnace Conveyor Belt 4.,OVERDUE,2026-07-06T23:11:13.789862,
MNT-2245,EQ-BF-3,W-29,EMERGENCY,Standard checks on Blast Furnace Valve Block 3.,COMPLETED,2026-07-07T04:16:13.789862,2026-07-07T08:16:13.789862
MNT-2246,EQ-BH-3,W-176,EMERGENCY,Standard checks on Boiler House Valve Block 3.,SCHEDULED,2026-07-05T13:01:13.789862,
MNT-2247,EQ-MW-2,W-218,EMERGENCY,Standard checks on Maintenance Workshop Conveyor Belt 2.,COMPLETED,2026-07-04T13:41:13.789862,2026-07-04T14:41:13.789862
MNT-2248,EQ-RMH-1,W-210,CORRECTIVE,Standard checks on Raw Material Handling Storage Tank 1.,COMPLETED,2026-07-04T14:46:13.789862,2026-07-04T17:46:13.789862
MNT-2249,EQ-BH-2,W-114,EMERGENCY,Standard checks on Boiler House Preheater 2.,OVERDUE,2026-07-02T02:21:13.789862,
MNT-2250,EQ-UA-7,W-133,EMERGENCY,Standard checks on Utilities Area Steam Boiler 7.,SCHEDULED,2026-07-08T22:26:13.789862,
MNT-2251,EQ-RMH-4,W-237,CORRECTIVE,Standard checks on Raw Material Handling Compressor 4.,COMPLETED,2026-07-06T12:56:13.789862,2026-07-06T15:56:13.789862
MNT-2252,EQ-COB-2,W-206,EMERGENCY,Standard checks on Coke Oven Battery Steam Boiler 2.,COMPLETED,2026-07-04T04:46:13.789862,2026-07-04T07:46:13.789862
MNT-2253,EQ-WH-3,W-97,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 3.,SCHEDULED,2026-07-09T01:16:13.789862,
MNT-2254,EQ-COB-5,W-157,CORRECTIVE,Standard checks on Coke Oven Battery Steam Boiler 5.,COMPLETED,2026-07-06T06:56:13.789862,2026-07-06T10:56:13.789862
MNT-2255,EQ-GS-5,W-160,CORRECTIVE,Standard checks on Gas Storage Facility Valve Block 5.,OVERDUE,2026-07-04T10:06:13.789862,
MNT-2256,EQ-RMH-7,W-169,CORRECTIVE,Standard checks on Raw Material Handling Turbine Generator 7.,COMPLETED,2026-07-04T19:26:13.789862,2026-07-04T22:26:13.789862
MNT-2257,EQ-GS-3,W-69,CORRECTIVE,Standard checks on Gas Storage Facility Extractor Fan 3.,OVERDUE,2026-07-04T11:11:13.789862,
MNT-2258,EQ-CS-2,W-82,EMERGENCY,Standard checks on Compressor Station Compressor 2.,COMPLETED,2026-07-04T06:16:13.789862,2026-07-04T09:16:13.789862
MNT-2259,EQ-BF-3,W-5,CORRECTIVE,Standard checks on Blast Furnace Valve Block 3.,COMPLETED,2026-07-07T18:51:13.789862,2026-07-07T22:51:13.789862
MNT-2260,EQ-RMH-1,W-22,PREVENTIVE,Standard checks on Raw Material Handling Storage Tank 1.,SCHEDULED,2026-07-03T20:26:13.789862,
MNT-2261,EQ-COB-2,W-168,EMERGENCY,Standard checks on Coke Oven Battery Steam Boiler 2.,SCHEDULED,2026-07-07T01:56:13.789862,
MNT-2262,EQ-BF-4,W-39,PREVENTIVE,Standard checks on Blast Furnace Conveyor Belt 4.,OVERDUE,2026-07-10T06:16:13.789862,
MNT-2263,EQ-COB-5,W-83,PREVENTIVE,Standard checks on Coke Oven Battery Steam Boiler 5.,COMPLETED,2026-07-07T16:11:13.789862,2026-07-07T17:11:13.789862
MNT-2264,EQ-RMH-4,W-82,EMERGENCY,Standard checks on Raw Material Handling Compressor 4.,SCHEDULED,2026-07-06T07:51:13.789862,
MNT-2265,EQ-RMH-4,W-103,PREVENTIVE,Standard checks on Raw Material Handling Compressor 4.,OVERDUE,2026-07-05T03:26:13.789862,
MNT-2266,EQ-CS-1,W-172,CORRECTIVE,Standard checks on Compressor Station Turbine Generator 1.,SCHEDULED,2026-07-04T00:41:13.789862,
MNT-2267,EQ-BF-5,W-212,CORRECTIVE,Standard checks on Blast Furnace Turbine Generator 5.,SCHEDULED,2026-07-10T16:31:13.789862,
MNT-2268,EQ-WH-2,W-196,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 2.,COMPLETED,2026-07-04T09:26:13.789862,2026-07-04T13:26:13.789862
MNT-2269,EQ-COB-5,W-86,EMERGENCY,Standard checks on Coke Oven Battery Steam Boiler 5.,OVERDUE,2026-07-11T06:26:13.789862,
MNT-2270,EQ-CS-4,W-7,EMERGENCY,Standard checks on Compressor Station Turbine Generator 4.,SCHEDULED,2026-07-11T00:41:13.789862,
MNT-2271,EQ-BH-4,W-25,PREVENTIVE,Standard checks on Boiler House Steam Boiler 4.,COMPLETED,2026-07-04T14:26:13.789862,2026-07-04T15:26:13.789862
MNT-2272,EQ-WH-1,W-138,EMERGENCY,Standard checks on Warehouse Logistics Storage Tank 1.,COMPLETED,2026-07-02T09:51:13.789862,2026-07-02T12:51:13.789862
MNT-2273,EQ-RMH-1,W-219,PREVENTIVE,Standard checks on Raw Material Handling Storage Tank 1.,SCHEDULED,2026-07-05T00:41:13.789862,
MNT-2274,EQ-COB-5,W-210,PREVENTIVE,Standard checks on Coke Oven Battery Steam Boiler 5.,COMPLETED,2026-07-10T23:21:13.789862,2026-07-11T01:21:13.789862
MNT-2275,EQ-COB-7,W-244,EMERGENCY,Standard checks on Coke Oven Battery Storage Tank 7.,COMPLETED,2026-07-04T07:06:13.789862,2026-07-04T10:06:13.789862
MNT-2276,EQ-BH-1,W-131,EMERGENCY,Standard checks on Boiler House Storage Tank 1.,COMPLETED,2026-07-11T06:16:13.789862,2026-07-11T09:16:13.789862
MNT-2277,EQ-BF-3,W-223,CORRECTIVE,Standard checks on Blast Furnace Valve Block 3.,SCHEDULED,2026-07-08T00:41:13.789862,
MNT-2278,EQ-RMH-1,W-128,PREVENTIVE,Standard checks on Raw Material Handling Storage Tank 1.,OVERDUE,2026-07-07T13:06:13.789862,
MNT-2279,EQ-COB-7,W-196,CORRECTIVE,Standard checks on Coke Oven Battery Storage Tank 7.,COMPLETED,2026-07-10T03:01:13.789862,2026-07-10T06:01:13.789862
MNT-2280,EQ-RMH-2,W-138,CORRECTIVE,Standard checks on Raw Material Handling Valve Block 2.,OVERDUE,2026-07-02T16:01:13.789862,
MNT-2281,EQ-BH-2,W-193,PREVENTIVE,Standard checks on Boiler House Preheater 2.,SCHEDULED,2026-07-03T17:41:13.789862,
MNT-2282,EQ-COB-3,W-204,CORRECTIVE,Standard checks on Coke Oven Battery Compressor 3.,COMPLETED,2026-07-07T08:36:13.789862,2026-07-07T12:36:13.789862
MNT-2283,EQ-RMH-7,W-135,EMERGENCY,Standard checks on Raw Material Handling Turbine Generator 7.,COMPLETED,2026-07-08T16:01:13.789862,2026-07-08T19:01:13.789862
MNT-2284,EQ-BH-3,W-199,CORRECTIVE,Standard checks on Boiler House Valve Block 3.,SCHEDULED,2026-07-07T08:26:13.789862,
MNT-2285,EQ-BH-1,W-243,CORRECTIVE,Standard checks on Boiler House Storage Tank 1.,SCHEDULED,2026-07-07T12:21:13.789862,
MNT-2286,EQ-UA-3,W-191,CORRECTIVE,Standard checks on Utilities Area Compressor 3.,SCHEDULED,2026-07-03T12:36:13.789862,
MNT-2287,EQ-WH-6,W-34,EMERGENCY,Standard checks on Warehouse Logistics Steam Boiler 6.,OVERDUE,2026-07-04T22:21:13.789862,
MNT-2288,EQ-BF-5,W-29,PREVENTIVE,Standard checks on Blast Furnace Turbine Generator 5.,COMPLETED,2026-07-10T12:26:13.789862,2026-07-10T16:26:13.789862
MNT-2289,EQ-BF-5,W-20,CORRECTIVE,Standard checks on Blast Furnace Turbine Generator 5.,COMPLETED,2026-07-04T14:01:13.789862,2026-07-04T15:01:13.789862
MNT-2290,EQ-WH-4,W-17,PREVENTIVE,Standard checks on Warehouse Logistics Turbine Generator 4.,OVERDUE,2026-07-02T11:36:13.789862,
MNT-2291,EQ-RMH-6,W-65,CORRECTIVE,Standard checks on Raw Material Handling Preheater 6.,COMPLETED,2026-07-09T09:36:13.789862,2026-07-09T10:36:13.789862
MNT-2292,EQ-WH-6,W-125,EMERGENCY,Standard checks on Warehouse Logistics Steam Boiler 6.,SCHEDULED,2026-07-09T02:31:13.789862,
MNT-2293,EQ-CR-2,W-29,EMERGENCY,Standard checks on Control Room Hub Turbine Generator 2.,OVERDUE,2026-07-03T02:46:13.789862,
MNT-2294,EQ-MW-6,W-40,EMERGENCY,Standard checks on Maintenance Workshop Valve Block 6.,SCHEDULED,2026-07-07T14:46:13.789862,
MNT-2295,EQ-RMH-5,W-157,EMERGENCY,Standard checks on Raw Material Handling Steam Boiler 5.,SCHEDULED,2026-07-05T18:51:13.789862,
MNT-2296,EQ-CS-5,W-25,PREVENTIVE,Standard checks on Compressor Station Extractor Fan 5.,COMPLETED,2026-07-11T02:31:13.789862,2026-07-11T04:31:13.789862
MNT-2297,EQ-UA-1,W-141,CORRECTIVE,Standard checks on Utilities Area Conveyor Belt 1.,COMPLETED,2026-07-02T02:51:13.789862,2026-07-02T04:51:13.789862
MNT-2298,EQ-MW-5,W-105,EMERGENCY,Standard checks on Maintenance Workshop Storage Tank 5.,SCHEDULED,2026-07-02T03:11:13.789862,
MNT-2299,EQ-UA-1,W-44,CORRECTIVE,Standard checks on Utilities Area Conveyor Belt 1.,COMPLETED,2026-07-01T20:46:13.789862,2026-07-01T21:46:13.789862
MNT-2300,EQ-GS-1,W-192,CORRECTIVE,Standard checks on Gas Storage Facility Compressor 1.,SCHEDULED,2026-07-04T03:06:13.789862,
MNT-2301,EQ-GS-1,W-140,PREVENTIVE,Standard checks on Gas Storage Facility Compressor 1.,COMPLETED,2026-07-07T11:16:13.789862,2026-07-07T12:16:13.789862
MNT-2302,EQ-BH-3,W-162,PREVENTIVE,Standard checks on Boiler House Valve Block 3.,OVERDUE,2026-07-02T11:56:13.789862,
MNT-2303,EQ-GS-6,W-63,CORRECTIVE,Standard checks on Gas Storage Facility Conveyor Belt 6.,COMPLETED,2026-07-09T08:46:13.789862,2026-07-09T09:46:13.789862
MNT-2304,EQ-RMH-2,W-177,EMERGENCY,Standard checks on Raw Material Handling Valve Block 2.,OVERDUE,2026-07-04T03:16:13.789862,
MNT-2305,EQ-BF-4,W-169,PREVENTIVE,Standard checks on Blast Furnace Conveyor Belt 4.,SCHEDULED,2026-07-09T20:46:13.789862,
MNT-2306,EQ-COB-4,W-116,EMERGENCY,Standard checks on Coke Oven Battery Extractor Fan 4.,SCHEDULED,2026-07-07T11:56:13.789862,
MNT-2307,EQ-MW-5,W-42,PREVENTIVE,Standard checks on Maintenance Workshop Storage Tank 5.,OVERDUE,2026-07-08T08:11:13.789862,
MNT-2308,EQ-CR-1,W-59,PREVENTIVE,Standard checks on Control Room Hub Preheater 1.,SCHEDULED,2026-07-04T08:36:13.789862,
MNT-2309,EQ-CR-3,W-224,CORRECTIVE,Standard checks on Control Room Hub Compressor 3.,SCHEDULED,2026-07-08T23:16:13.789862,
MNT-2310,EQ-WH-3,W-203,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 3.,COMPLETED,2026-07-04T17:36:13.789862,2026-07-04T21:36:13.789862
MNT-2311,EQ-CR-4,W-192,CORRECTIVE,Standard checks on Control Room Hub Valve Block 4.,SCHEDULED,2026-07-03T00:31:13.789862,
MNT-2312,EQ-RMH-7,W-30,CORRECTIVE,Standard checks on Raw Material Handling Turbine Generator 7.,SCHEDULED,2026-07-10T19:31:13.789862,
MNT-2313,EQ-BF-5,W-102,CORRECTIVE,Standard checks on Blast Furnace Turbine Generator 5.,COMPLETED,2026-07-08T07:21:13.789862,2026-07-08T09:21:13.789862
MNT-2314,EQ-RMH-2,W-79,PREVENTIVE,Standard checks on Raw Material Handling Valve Block 2.,COMPLETED,2026-07-03T09:11:13.789862,2026-07-03T10:11:13.789862
MNT-2315,EQ-BF-3,W-170,PREVENTIVE,Standard checks on Blast Furnace Valve Block 3.,COMPLETED,2026-07-09T00:41:13.789862,2026-07-09T02:41:13.789862
MNT-2316,EQ-WH-5,W-156,CORRECTIVE,Standard checks on Warehouse Logistics Valve Block 5.,COMPLETED,2026-07-04T00:06:13.789862,2026-07-04T02:06:13.789862
MNT-2317,EQ-CR-4,W-48,EMERGENCY,Standard checks on Control Room Hub Valve Block 4.,SCHEDULED,2026-07-08T09:26:13.789862,
MNT-2318,EQ-WH-6,W-220,CORRECTIVE,Standard checks on Warehouse Logistics Steam Boiler 6.,SCHEDULED,2026-07-02T17:41:13.789862,
MNT-2319,EQ-BH-3,W-182,CORRECTIVE,Standard checks on Boiler House Valve Block 3.,COMPLETED,2026-07-11T19:06:13.789862,2026-07-11T23:06:13.789862
MNT-2320,EQ-CS-3,W-99,PREVENTIVE,Standard checks on Compressor Station Valve Block 3.,SCHEDULED,2026-07-03T04:31:13.789862,
MNT-2321,EQ-MW-5,W-194,CORRECTIVE,Standard checks on Maintenance Workshop Storage Tank 5.,SCHEDULED,2026-07-10T18:46:13.789862,
MNT-2322,EQ-UA-6,W-149,EMERGENCY,Standard checks on Utilities Area Extractor Fan 6.,COMPLETED,2026-07-04T05:06:13.789862,2026-07-04T06:06:13.789862
MNT-2323,EQ-UA-6,W-69,CORRECTIVE,Standard checks on Utilities Area Extractor Fan 6.,COMPLETED,2026-07-05T08:31:13.789862,2026-07-05T10:31:13.789862
MNT-2324,EQ-RMH-5,W-114,EMERGENCY,Standard checks on Raw Material Handling Steam Boiler 5.,COMPLETED,2026-07-07T15:56:13.789862,2026-07-07T19:56:13.789862
MNT-2325,EQ-WH-4,W-29,CORRECTIVE,Standard checks on Warehouse Logistics Turbine Generator 4.,SCHEDULED,2026-07-06T20:21:13.789862,
MNT-2326,EQ-RMH-4,W-219,PREVENTIVE,Standard checks on Raw Material Handling Compressor 4.,SCHEDULED,2026-07-09T10:06:13.789862,
MNT-2327,EQ-RMH-1,W-178,EMERGENCY,Standard checks on Raw Material Handling Storage Tank 1.,OVERDUE,2026-07-06T02:06:13.789862,
MNT-2328,EQ-CS-3,W-46,EMERGENCY,Standard checks on Compressor Station Valve Block 3.,COMPLETED,2026-07-11T10:41:13.789862,2026-07-11T12:41:13.789862
MNT-2329,EQ-MW-3,W-97,CORRECTIVE,Standard checks on Maintenance Workshop Valve Block 3.,SCHEDULED,2026-07-07T01:51:13.789862,
MNT-2330,EQ-RMH-1,W-99,CORRECTIVE,Standard checks on Raw Material Handling Storage Tank 1.,SCHEDULED,2026-07-04T06:21:13.789862,
MNT-2331,EQ-RMH-3,W-213,CORRECTIVE,Standard checks on Raw Material Handling Storage Tank 3.,COMPLETED,2026-07-03T04:11:13.789862,2026-07-03T07:11:13.789862
MNT-2332,EQ-GS-2,W-79,EMERGENCY,Standard checks on Gas Storage Facility Conveyor Belt 2.,SCHEDULED,2026-07-10T14:36:13.789862,
MNT-2333,EQ-RMH-3,W-229,CORRECTIVE,Standard checks on Raw Material Handling Storage Tank 3.,OVERDUE,2026-07-04T03:31:13.789862,
MNT-2334,EQ-GS-3,W-155,CORRECTIVE,Standard checks on Gas Storage Facility Extractor Fan 3.,SCHEDULED,2026-07-05T17:11:13.789862,
MNT-2335,EQ-RMH-7,W-163,EMERGENCY,Standard checks on Raw Material Handling Turbine Generator 7.,OVERDUE,2026-07-01T23:06:13.789862,
MNT-2336,EQ-BH-2,W-227,EMERGENCY,Standard checks on Boiler House Preheater 2.,SCHEDULED,2026-07-03T18:41:13.789862,
MNT-2337,EQ-COB-2,W-114,CORRECTIVE,Standard checks on Coke Oven Battery Steam Boiler 2.,SCHEDULED,2026-07-05T15:36:13.789862,
MNT-2338,EQ-BF-3,W-196,CORRECTIVE,Standard checks on Blast Furnace Valve Block 3.,OVERDUE,2026-07-10T14:46:13.789862,
MNT-2339,EQ-RMH-4,W-78,EMERGENCY,Standard checks on Raw Material Handling Compressor 4.,OVERDUE,2026-07-02T17:31:13.789862,
MNT-2340,EQ-RMH-6,W-102,EMERGENCY,Standard checks on Raw Material Handling Preheater 6.,COMPLETED,2026-07-08T17:26:13.789862,2026-07-08T18:26:13.789862
MNT-2341,EQ-UA-4,W-153,EMERGENCY,Standard checks on Utilities Area Steam Boiler 4.,OVERDUE,2026-07-08T08:11:13.789862,
MNT-2342,EQ-WH-3,W-128,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 3.,SCHEDULED,2026-07-05T11:06:13.789862,
MNT-2343,EQ-WH-3,W-159,CORRECTIVE,Standard checks on Warehouse Logistics Compressor 3.,OVERDUE,2026-07-09T22:56:13.789862,
MNT-2344,EQ-GS-6,W-20,PREVENTIVE,Standard checks on Gas Storage Facility Conveyor Belt 6.,COMPLETED,2026-07-09T01:51:13.789862,2026-07-09T04:51:13.789862
MNT-2345,EQ-MW-4,W-119,CORRECTIVE,Standard checks on Maintenance Workshop Preheater 4.,OVERDUE,2026-07-05T06:51:13.789862,
MNT-2346,EQ-CS-5,W-242,PREVENTIVE,Standard checks on Compressor Station Extractor Fan 5.,OVERDUE,2026-07-10T19:06:13.789862,
MNT-2347,EQ-MW-3,W-188,EMERGENCY,Standard checks on Maintenance Workshop Valve Block 3.,SCHEDULED,2026-07-10T02:31:13.789862,
MNT-2348,EQ-COB-7,W-98,EMERGENCY,Standard checks on Coke Oven Battery Storage Tank 7.,SCHEDULED,2026-07-06T00:01:13.789862,
MNT-2349,EQ-COB-2,W-68,PREVENTIVE,Standard checks on Coke Oven Battery Steam Boiler 2.,OVERDUE,2026-07-05T23:01:13.789862,
MNT-2350,EQ-UA-4,W-155,EMERGENCY,Standard checks on Utilities Area Steam Boiler 4.,SCHEDULED,2026-07-04T04:56:13.789862,
MNT-2351,EQ-CS-4,W-207,PREVENTIVE,Standard checks on Compressor Station Turbine Generator 4.,COMPLETED,2026-07-07T10:41:13.789862,2026-07-07T13:41:13.789862
MNT-2352,EQ-BF-1,W-214,PREVENTIVE,Standard checks on Blast Furnace Valve Block 1.,COMPLETED,2026-07-02T06:46:13.789862,2026-07-02T10:46:13.789862
MNT-2353,EQ-CS-1,W-11,CORRECTIVE,Standard checks on Compressor Station Turbine Generator 1.,OVERDUE,2026-07-07T11:26:13.789862,
MNT-2354,EQ-RMH-2,W-155,CORRECTIVE,Standard checks on Raw Material Handling Valve Block 2.,COMPLETED,2026-07-02T16:56:13.789862,2026-07-02T18:56:13.789862
MNT-2355,EQ-RMH-1,W-214,EMERGENCY,Standard checks on Raw Material Handling Storage Tank 1.,OVERDUE,2026-07-05T10:16:13.789862,
MNT-2356,EQ-COB-7,W-198,EMERGENCY,Standard checks on Coke Oven Battery Storage Tank 7.,COMPLETED,2026-07-04T23:41:13.789862,2026-07-05T01:41:13.789862
MNT-2357,EQ-UA-5,W-11,CORRECTIVE,Standard checks on Utilities Area Extractor Fan 5.,OVERDUE,2026-07-06T12:41:13.789862,
MNT-2358,EQ-WH-2,W-209,PREVENTIVE,Standard checks on Warehouse Logistics Compressor 2.,SCHEDULED,2026-07-09T12:41:13.789862,
MNT-2359,EQ-RMH-6,W-153,EMERGENCY,Standard checks on Raw Material Handling Preheater 6.,OVERDUE,2026-07-08T13:46:13.789862,
MNT-2360,EQ-COB-7,W-142,PREVENTIVE,Standard checks on Coke Oven Battery Storage Tank 7.,OVERDUE,2026-07-06T18:41:13.789862,
MNT-2361,EQ-COB-1,W-39,PREVENTIVE,Standard checks on Coke Oven Battery Compressor 1.,OVERDUE,2026-07-08T04:41:13.789862,
MNT-2362,EQ-COB-4,W-1,EMERGENCY,Standard checks on Coke Oven Battery Extractor Fan 4.,COMPLETED,2026-07-04T20:41:13.789862,2026-07-04T23:41:13.789862
MNT-2363,EQ-MW-2,W-195,PREVENTIVE,Standard checks on Maintenance Workshop Conveyor Belt 2.,OVERDUE,2026-07-11T11:46:13.789862,
MNT-2364,EQ-RMH-4,W-228,EMERGENCY,Standard checks on Raw Material Handling Compressor 4.,OVERDUE,2026-07-10T07:41:13.789862,
MNT-2365,EQ-GS-2,W-5,CORRECTIVE,Standard checks on Gas Storage Facility Conveyor Belt 2.,OVERDUE,2026-07-06T22:06:13.789862,
MNT-2366,EQ-COB-7,W-143,PREVENTIVE,Standard checks on Coke Oven Battery Storage Tank 7.,SCHEDULED,2026-07-05T13:11:13.789862,
MNT-2367,EQ-UA-6,W-113,CORRECTIVE,Standard checks on Utilities Area Extractor Fan 6.,SCHEDULED,2026-07-09T12:51:13.789862,
MNT-2368,EQ-MW-5,W-115,EMERGENCY,Standard checks on Maintenance Workshop Storage Tank 5.,COMPLETED,2026-07-09T22:26:13.789862,2026-07-10T02:26:13.789862
MNT-2369,EQ-CR-5,W-5,PREVENTIVE,Standard checks on Control Room Hub Extractor Fan 5.,COMPLETED,2026-07-11T03:11:13.789862,2026-07-11T07:11:13.789862
MNT-2370,EQ-MW-4,W-225,PREVENTIVE,Standard checks on Maintenance Workshop Preheater 4.,COMPLETED,2026-07-10T23:26:13.789862,2026-07-11T00:26:13.789862
MNT-2371,EQ-RMH-7,W-193,CORRECTIVE,Standard checks on Raw Material Handling Turbine Generator 7.,OVERDUE,2026-07-04T17:41:13.789862,
